customer_id,order_id,order_date,rolling_7_day_order_count
C00406,O0000396,2023-08-23,1
C00406,O0001860,2023-09-26,1
C00406,O0001798,2024-02-01,1
C00407,O0001252,2022-02-06,1
C00407,O0001883,2022-02-24,1
C00407,O0000713,2022-03-21,1
C00407,O0000784,2022-04-12,1
C00407,O0000206,2024-02-28,1
C00408,O0001419,2022-03-16,1
C00408,O0000981,2022-10-25,1
C00408,O0000037,2023-07-17,1
C00408,O0000980,2023-08-17,1
C00408,O0000714,2024-02-04,1
C00408,O0001836,2024-06-12,1
C00409,O0001608,2022-06-09,1
C00410,O0001935,2023-02-18,1
C00410,O0000854,2023-02-25,2
C00411,O0001389,2022-07-07,1
C00411,O0001307,2022-09-26,1
C00412,O0000446,2022-10-31,1
C00413,O0001701,2022-04-02,1
C00413,O0000245,2022-07-18,1
C00413,O0001149,2022-07-23,2
C00413,O0000833,2022-12-13,1
C00413,O0000455,2023-02-28,1
C00413,O0001088,2023-07-04,1
C00413,O0000845,2023-10-21,1
C00413,O0001899,2023-11-01,1
C00413,O0001889,2024-04-23,1
C00413,O0000391,2024-06-10,1
C00414,O0001514,2022-09-16,1
C00414,O0001370,2023-06-15,1
C00414,O0000788,2023-09-25,1
C00414,O0001770,2023-10-11,1
C00415,O0000841,2022-05-09,1
C00415,O0000475,2022-10-30,1
C00415,O0001414,2023-01-10,1
C00415,O0001644,2023-01-27,1
C00415,O0001924,2023-06-24,1
C00415,O0000922,2023-10-22,1
C00416,O0000210,2022-06-11,1
C00416,O0001528,2022-10-11,1
C00416,O0000564,2022-12-26,1
C00416,O0000203,2024-04-26,1
C00417,O0000046,2024-03-19,1
C00418,O0001890,2022-05-17,1
C00418,O0000375,2022-12-02,1
C00418,O0001185,2023-01-12,1
C00419,O0001000,2022-10-02,1
C00419,O0001788,2024-04-01,1
C00420,O0000283,2022-08-02,1
C00420,O0000687,2022-11-17,1
C00420,O0001546,2024-02-03,1
C00420,O0000427,2024-03-01,1
C00421,O0000352,2022-06-08,1
C00421,O0000125,2022-11-05,1
C00421,O0000557,2022-12-25,1
C00421,O0001784,2023-01-09,1
C00421,O0000449,2023-06-14,1
C00421,O0000343,2023-10-02,1
C00422,O0000249,2022-01-28,1
C00422,O0000007,2022-01-30,2
C00422,O0000328,2022-12-25,1
C00422,O0001001,2023-07-04,1
C00422,O0000743,2023-08-04,1
C00422,O0000608,2024-02-15,1
C00422,O0001669,2024-05-20,1
C00423,O0000785,2022-11-08,1
C00423,O0001853,2023-04-15,1
C00423,O0001489,2023-05-15,1
C00423,O0001060,2023-12-06,1
C00424,O0001655,2022-06-10,1
C00424,O0001030,2023-12-08,1
C00424,O0000623,2023-12-18,1
C00425,O0000385,2022-09-29,1
C00425,O0000929,2023-02-28,1
C00425,O0001582,2023-03-07,2
C00425,O0001024,2023-04-26,1
C00425,O0001435,2023-05-19,1
C00426,O0000142,2022-03-04,1
C00426,O0001647,2022-10-13,1
C00426,O0000478,2022-11-14,1
C00426,O0000023,2023-06-16,1
C00426,O0001660,2024-01-02,1
C00426,O0000907,2024-04-14,1
C00427,O0000800,2022-03-11,1
C00428,O0000691,2022-06-11,1
C00428,O0001735,2023-10-18,1
C00429,O0001759,2022-04-12,1
C00429,O0000378,2022-10-07,1
C00429,O0000344,2023-04-07,1
C00429,O0000810,2023-06-01,1
C00429,O0001676,2023-07-31,1
C00429,O0001310,2024-02-08,1
C00430,O0000325,2023-08-27,1
C00430,O0000281,2024-03-10,1
C00431,O0000462,2022-01-14,1
C00431,O0001896,2022-06-13,1
C00431,O0000137,2022-10-17,1
C00431,O0000060,2022-11-25,1
C00431,O0001547,2023-08-09,1
C00432,O0001638,2022-09-28,1
C00432,O0000754,2023-09-06,1
C00433,O0001706,2022-09-01,1
C00433,O0000792,2023-05-04,1
C00433,O0001049,2023-09-28,1
C00433,O0000768,2024-03-12,1
C00434,O0001589,2022-11-26,1
C00435,O0001233,2022-03-17,1
C00435,O0001447,2022-04-14,1
C00435,O0001344,2023-09-21,1
C00435,O0001595,2024-01-13,1
C00435,O0001278,2024-03-13,1
C00436,O0001339,2023-09-03,1
C00437,O0000031,2022-04-19,1
C00437,O0000018,2022-10-28,1
C00437,O0001438,2022-11-03,2
C00437,O0000005,2023-02-02,1
C00437,O0001907,2023-02-26,1
C00437,O0001213,2023-04-18,1
C00437,O0001306,2023-08-22,1
C00437,O0000835,2023-12-17,1
C00437,O0001137,2024-01-22,1
C00438,O0001678,2022-08-21,1
C00438,O0000143,2023-04-06,1
C00438,O0001549,2024-06-24,1
C00439,O0001423,2022-03-31,1
C00439,O0000517,2022-05-27,1
C00440,O0000491,2022-06-27,1
C00440,O0001051,2022-09-24,1
C00440,O0001196,2023-06-13,1
C00440,O0000021,2023-06-19,2
C00440,O0001656,2024-06-28,1
C00441,O0001532,2022-10-14,1
C00441,O0000971,2023-10-24,1
C00442,O0000556,2022-10-11,1
C00442,O0000988,2024-03-24,1
C00442,O0000662,2024-04-12,1
C00443,O0001189,2022-01-02,1
C00443,O0000657,2022-02-23,1
C00443,O0001174,2022-11-01,1
C00444,O0000133,2023-04-07,1
C00444,O0001117,2023-11-02,1
C00444,O0001369,2024-05-03,1
C00445,O0000747,2022-02-23,1
C00446,O0000442,2023-01-13,1
C00446,O0001619,2023-02-01,1
C00446,O0000231,2023-12-04,1
C00447,O0000460,2022-02-03,1
C00447,O0001319,2024-05-18,1
C00447,O0000869,2024-06-13,1
C00448,O0000136,2022-02-05,1
C00448,O0000222,2023-02-08,1
C00448,O0001627,2024-01-07,1
C00448,O0001637,2024-02-05,1
C00449,O0000618,2022-06-08,1
C00449,O0000787,2022-10-05,1
C00449,O0000097,2022-12-12,1
C00449,O0001545,2024-06-17,1
C00450,O0000738,2022-07-04,1
C00450,O0001580,2022-11-14,1
C00450,O0001911,2022-11-27,1
C00450,O0001562,2022-12-11,1
C00450,O0001482,2023-03-10,1
C00451,O0001396,2022-11-14,1
C00451,O0000045,2023-06-05,1
C00451,O0001007,2024-01-06,1
C00451,O0000146,2024-06-15,1
C00453,O0001727,2022-07-09,1
C00454,O0001721,2022-04-11,1
C00454,O0000847,2022-04-12,2
C00454,O0000863,2022-05-29,1
C00454,O0001169,2022-11-04,1
C00454,O0000643,2023-06-21,1
C00454,O0001105,2024-03-01,1
C00454,O0000731,2024-05-12,1
C00455,O0000214,2022-02-19,1
C00455,O0000434,2023-07-13,1
C00456,O0000619,2023-09-22,1
C00456,O0001699,2023-11-23,1
C00456,O0001158,2023-12-04,1
C00456,O0001606,2024-06-21,1
C00457,O0001469,2022-12-11,1
C00457,O0001128,2023-01-31,1
C00457,O0000812,2023-06-27,1
C00457,O0001834,2023-12-18,1
C00458,O0001903,2023-05-27,1
C00458,O0000404,2024-05-28,1
C00459,O0001700,2023-08-19,1
C00460,O0001805,2022-12-04,1
C00460,O0000530,2023-12-06,1
C00461,O0001251,2022-09-11,1
C00461,O0001217,2023-04-17,1
C00462,O0001418,2022-12-27,1
C00462,O0001697,2023-05-01,1
C00462,O0001846,2023-05-27,1
C00462,O0001156,2023-06-17,1
C00462,O0000683,2023-07-01,1
C00462,O0000666,2024-01-19,1
C00462,O0000395,2024-04-29,1
C00462,O0001468,2024-05-24,1
C00463,O0000493,2022-01-29,1
C00463,O0001781,2022-10-19,1
C00463,O0001888,2023-07-03,1
C00463,O0000697,2024-03-09,1
C00464,O0001820,2022-01-06,1
C00464,O0000420,2022-01-10,2
C00464,O0000654,2022-10-30,1
C00464,O0001352,2023-02-03,1
C00464,O0000750,2023-08-30,1
C00464,O0001542,2023-10-20,1
C00464,O0001632,2023-10-23,2
C00464,O0000876,2024-04-19,1
C00465,O0001601,2022-06-08,1
C00465,O0000250,2023-09-17,1
C00466,O0000905,2023-06-12,1
C00466,O0001065,2024-06-20,1
C00467,O0001573,2022-08-13,1
C00467,O0000335,2023-04-30,1
C00468,O0001833,2022-05-13,1
C00468,O0000550,2022-08-21,1
C00468,O0000642,2023-05-05,1
C00468,O0000888,2023-11-28,1
C00468,O0001165,2024-02-28,1
C00468,O0000956,2024-03-21,1
C00469,O0000474,2022-05-03,1
C00469,O0001038,2022-10-23,1
C00469,O0001177,2023-01-04,1
C00469,O0001813,2023-01-23,1
C00469,O0000866,2023-04-19,1
C00469,O0001322,2023-06-01,1
C00470,O0001972,2022-03-27,1
C00470,O0000671,2024-03-18,1
C00470,O0000548,2024-04-15,1
C00471,O0000952,2022-08-05,1
C00471,O0000949,2023-08-24,1
C00472,O0001077,2022-04-07,1
C00472,O0001668,2022-07-17,1
C00472,O0001614,2022-09-02,1
C00472,O0001628,2023-12-09,1
C00473,O0001740,2022-01-26,1
C00473,O0001731,2023-12-20,1
C00473,O0000902,2024-05-30,1
C00474,O0001235,2022-12-20,1
C00474,O0001809,2023-10-01,1
C00474,O0000033,2024-01-26,1
C00475,O0001455,2022-02-19,1
C00475,O0000483,2023-05-03,1
C00476,O0001131,2023-05-26,1
C00476,O0000783,2023-11-14,1
C00477,O0001502,2023-02-15,1
C00477,O0001378,2023-06-02,1
C00477,O0000622,2023-06-03,2
C00478,O0001817,2023-02-16,1
C00478,O0001268,2023-08-15,1
C00478,O0001741,2024-06-20,1
C00479,O0001604,2023-10-11,1
C00479,O0001142,2023-12-18,1
C00479,O0000181,2024-06-22,1
C00480,O0001855,2022-03-06,1
C00480,O0000560,2022-03-28,1
C00481,O0000585,2022-12-15,1
C00481,O0000878,2023-01-04,1
C00481,O0001066,2023-04-22,1
C00481,O0001191,2023-08-18,1
C00482,O0000972,2022-01-14,1
C00482,O0001420,2022-02-12,1
C00482,O0001938,2022-09-08,1
C00482,O0000428,2023-12-02,1
C00482,O0000496,2024-01-16,1
C00482,O0001513,2024-04-29,1
C00483,O0001882,2022-01-18,1
C00483,O0001332,2023-05-23,1
C00483,O0000497,2023-08-07,1
C00483,O0001461,2024-03-31,1
C00483,O0000973,2024-05-26,1
C00484,O0000252,2022-01-07,1
C00484,O0000577,2022-02-27,1
C00484,O0000348,2022-05-25,1
C00484,O0000692,2022-06-27,1
C00485,O0000562,2022-02-10,1
C00485,O0000488,2022-11-11,1
C00485,O0001417,2023-07-17,1
C00485,O0000155,2023-10-17,1
C00486,O0000757,2022-02-03,1
C00486,O0001515,2022-02-14,1
C00486,O0001333,2022-03-12,1
C00486,O0001080,2022-08-12,1
C00486,O0001736,2022-12-11,1
C00486,O0000291,2023-10-27,1
C00487,O0000726,2022-07-26,1
C00487,O0000381,2022-11-13,1
C00487,O0001282,2023-01-01,1
C00487,O0000421,2023-01-19,1
C00487,O0001806,2023-02-24,1
C00487,O0001020,2023-07-16,1
C00487,O0001286,2023-07-27,1
C00488,O0001830,2022-09-02,1
C00488,O0001954,2024-05-15,1
C00488,O0000070,2024-06-12,1
C00489,O0000248,2022-06-28,1
C00490,O0001897,2022-02-19,1
C00490,O0000673,2022-10-16,1
C00490,O0001084,2023-12-17,1
C00490,O0001636,2024-03-25,1
C00490,O0000362,2024-06-21,1
C00491,O0001154,2022-01-15,1
C00491,O0000320,2023-01-10,1
C00492,O0001331,2022-09-22,1
C00492,O0000361,2023-03-08,1
C00492,O0000417,2023-04-30,1
C00492,O0000655,2023-05-01,2
C00493,O0001383,2022-03-02,1
C00493,O0001384,2022-04-13,1
C00493,O0000507,2022-07-30,1
C00493,O0000516,2022-10-18,1
C00493,O0001718,2023-04-28,1
C00493,O0001646,2024-04-26,1
C00494,O0001181,2022-03-28,1
C00494,O0000670,2023-01-16,1
C00494,O0001045,2023-03-29,1
C00494,O0001917,2023-05-12,1
C00494,O0000499,2023-08-16,1
C00494,O0001425,2023-12-14,1
C00495,O0001520,2022-07-15,1
C00495,O0001205,2022-09-11,1
C00495,O0000332,2022-12-21,1
C00495,O0001446,2023-01-25,1
C00495,O0001635,2023-04-17,1
C00495,O0000965,2023-07-08,1
C00495,O0001179,2023-10-29,1
C00495,O0000915,2024-01-08,1
C00495,O0001328,2024-03-24,1
C00496,O0001839,2022-02-07,1
C00496,O0001828,2022-03-20,1
C00496,O0001961,2022-03-22,2
C00496,O0000469,2022-05-23,1
C00496,O0000993,2022-08-24,1
C00496,O0000194,2023-01-25,1
C00496,O0000423,2023-01-31,2
C00496,O0001474,2023-04-17,1
C00496,O0000029,2023-05-19,1
C00496,O0000612,2023-06-19,1
C00496,O0000969,2023-08-02,1
C00496,O0000450,2023-09-06,1
C00496,O0001129,2023-10-27,1
C00497,O0000301,2022-02-01,1
C00497,O0000367,2022-08-23,1
C00497,O0001315,2023-07-01,1
C00497,O0000820,2024-03-12,1
C00498,O0001340,2022-12-26,1
C00498,O0001019,2023-03-06,1
C00498,O0000241,2023-05-19,1
C00499,O0000590,2022-10-16,1
C00499,O0001688,2023-03-08,1
C00499,O0000279,2023-03-13,2
C00499,O0000717,2023-05-25,1
C00499,O0000374,2023-07-03,1
C00500,O0001356,2022-02-17,1
C00500,O0000701,2022-08-27,1
C00500,O0001866,2022-08-29,2
C00500,O0001018,2023-08-13,1
C00500,O0001061,2023-09-13,1
